published_fy,pref_code,pref_name,area_code,area_name,year,report_rate
R6,01,北海道,0105,後志,2018,0.9777777777777777
R6,01,北海道,0105,後志,2019,1
R6,01,北海道,0105,後志,2020,1
R6,01,北海道,0105,後志,2021,0.9444444444444444
R6,01,北海道,0105,後志,2022,0.9411764705882353
R6,01,北海道,0105,後志,2023,0.9411764705882353
R6,01,北海道,0105,後志,2024,0.9714285714285714
R6,01,北海道,0106,南空知,2015,0.9722222222222222
R6,01,北海道,0106,南空知,2018,0.9354838709677419
R6,01,北海道,0106,南空知,2019,1
R6,01,北海道,0106,南空知,2020,0.9642857142857143
R6,01,北海道,0106,南空知,2021,1
R6,01,北海道,0106,南空知,2022,1
R6,01,北海道,0106,南空知,2023,0.8148148148148148
R6,01,北海道,0106,南空知,2024,0.9629629629629629
R6,01,北海道,0107,中空知,2015,0.9545454545454546
R6,01,北海道,0107,中空知,2018,1
R6,01,北海道,0107,中空知,2019,1
R6,01,北海道,0107,中空知,2020,1
R6,01,北海道,0107,中空知,2021,1
R6,01,北海道,0107,中空知,2022,0.9411764705882353
R6,01,北海道,0107,中空知,2023,0.9411764705882353
R6,01,北海道,0107,中空知,2024,0.9444444444444444
R6,01,北海道,0108,北空知,2015,1
R6,01,北海道,0108,北空知,2018,1
R6,01,北海道,0108,北空知,2019,1
R6,01,北海道,0108,北空知,2020,1
R6,01,北海道,0108,北空知,2021,1
R6,01,北海道,0108,北空知,2022,1
R6,01,北海道,0108,北空知,2023,1
R6,01,北海道,0108,北空知,2024,1
R6,01,北海道,0109,西胆振,2015,0.9615384615384616
R6,01,北海道,0109,西胆振,2018,0.96
R6,01,北海道,0109,西胆振,2019,1
R6,01,北海道,0109,西胆振,2020,1
R6,01,北海道,0109,西胆振,2021,0.9166666666666666
R6,01,北海道,0109,西胆振,2022,0.9166666666666666
R6,01,北海道,0109,西胆振,2023,0.9565217391304348
R6,01,北海道,0109,西胆振,2024,0.9565217391304348
R6,01,北海道,0110,東胆振,2015,0.8928571428571429
R6,01,北海道,0110,東胆振,2018,1
R6,01,北海道,0110,東胆振,2019,1
R6,01,北海道,0110,東胆振,2020,0.896551724137931
R6,01,北海道,0110,東胆振,2021,0.8571428571428571
R6,01,北海道,0110,東胆振,2022,0.9310344827586207
R6,01,北海道,0110,東胆振,2023,0.8928571428571429
R6,01,北海道,0110,東胆振,2024,0.9285714285714286
R6,01,北海道,0111,日高,2015,1
R6,01,北海道,0111,日高,2018,1
R6,01,北海道,0111,日高,2019,1
R6,01,北海道,0111,日高,2020,1
R6,01,北海道,0111,日高,2021,1
R6,01,北海道,0111,日高,2022,1
R6,01,北海道,0111,日高,2023,1
R6,01,北海道,0111,日高,2024,1
R6,01,北海道,0112,上川中部,2015,0.974025974025974
R6,01,北海道,0112,上川中部,2018,0.9864864864864865
R6,01,北海道,0112,上川中部,2019,0.9857142857142858
R6,01,北海道,0112,上川中部,2020,0.9846153846153847
R6,01,北海道,0112,上川中部,2021,0.9841269841269841
R6,01,北海道,0112,上川中部,2022,0.9672131147540983
R6,01,北海道,0112,上川中部,2023,0.9508196721311475
R6,01,北海道,0112,上川中部,2024,0.95
R6,01,北海道,0113,上川北部,2015,1
R6,01,北海道,0113,上川北部,2018,1
R6,01,北海道,0113,上川北部,2019,1
R6,01,北海道,0113,上川北部,2020,1
R6,01,北海道,0113,上川北部,2021,0.8888888888888888
R6,01,北海道,0113,上川北部,2022,1
R6,01,北海道,0113,上川北部,2023,1
R6,01,北海道,0113,上川北部,2024,0.8888888888888888
R6,01,北海道,0114,富良野,2015,1
R6,01,北海道,0114,富良野,2018,1
R6,01,北海道,0114,富良野,2019,1
R6,01,北海道,0114,富良野,2020,1
R6,01,北海道,0114,富良野,2021,0.8
R6,01,北海道,0114,富良野,2022,1
R6,01,北海道,0114,富良野,2023,0.6
R6,01,北海道,0114,富良野,2024,0.5
R6,01,北海道,0115,留萌,2015,1
R6,01,北海道,0115,留萌,2018,1
R6,01,北海道,0115,留萌,2019,1
R6,01,北海道,0115,留萌,2020,1
R6,01,北海道,0115,留萌,2021,1
R6,01,北海道,0115,留萌,2022,1
R6,01,北海道,0115,留萌,2023,1
R6,01,北海道,0115,留萌,2024,1
R6,01,北海道,0116,宗谷,2015,1
R6,01,北海道,0116,宗谷,2018,1
R6,01,北海道,0116,宗谷,2019,1
R6,01,北海道,0116,宗谷,2020,1
R6,01,北海道,0116,宗谷,2021,1
R6,01,北海道,0116,宗谷,2022,0.9166666666666666
R6,01,北海道,0116,宗谷,2023,1
R6,01,北海道,0116,宗谷,2024,0.9166666666666666
R6,01,北海道,0117,北網,2015,0.9459459459459459
R6,01,北海道,0117,北網,2018,0.95
R6,01,北海道,0117,北網,2019,0.9743589743589743
R6,01,北海道,0117,北網,2020,0.9736842105263158
R6,01,北海道,0117,北網,2021,0.972972972972973
R6,01,北海道,0117,北網,2022,0.9142857142857143
R6,01,北海道,0117,北網,2023,0.9428571428571428
R6,01,北海道,0117,北網,2024,0.9117647058823529
R6,01,北海道,0118,遠紋,2015,1
R6,01,北海道,0118,遠紋,2018,1
R6,01,北海道,0118,遠紋,2019,1
R6,01,北海道,0118,遠紋,2020,0.8333333333333334
R6,01,北海道,0118,遠紋,2021,1
R6,01,北海道,0118,遠紋,2022,0.9166666666666666
R6,01,北海道,0118,遠紋,2023,0.9166666666666666
R6,01,北海道,0118,遠紋,2024,1
R6,01,北海道,0119,十勝,2015,1
R6,01,北海道,0119,十勝,2018,1
R6,01,北海道,0119,十勝,2019,1
R6,01,北海道,0119,十勝,2020,0.9615384615384616
R6,01,北海道,0119,十勝,2021,0.96
R6,01,北海道,0119,十勝,2022,0.9583333333333334
R6,01,北海道,0119,十勝,2023,0.9791666666666666
R6,01,北海道,0119,十勝,2024,1
R6,01,北海道,0120,釧路,2015,0.9666666666666667
R6,01,北海道,0120,釧路,2018,1
R6,01,北海道,0120,釧路,2019,1
R6,01,北海道,0120,釧路,2020,1
R6,01,北海道,0120,釧路,2021,1
R6,01,北海道,0120,釧路,2022,1
R6,01,北海道,0120,釧路,2023,1
R6,01,北海道,0120,釧路,2024,0.9354838709677419
R6,01,北海道,0121,根室,2015,0.8571428571428571
R6,01,北海道,0121,根室,2018,1
R6,01,北海道,0121,根室,2019,1
R6,01,北海道,0121,根室,2020,1
R6,01,北海道,0121,根室,2021,1
R6,01,北海道,0121,根室,2022,1
R6,01,北海道,0121,根室,2023,1
R6,01,北海道,0121,根室,2024,1
R6,02,青森県,0201,津軽地域,2015,1
R6,02,青森県,0201,津軽地域,2018,0.96875
R6,02,青森県,0201,津軽地域,2019,1
R6,02,青森県,0201,津軽地域,2020,1
R6,02,青森県,0201,津軽地域,2021,1
R6,02,青森県,0201,津軽地域,2022,1
R6,02,青森県,0201,津軽地域,2023,1
R6,02,青森県,0201,津軽地域,2024,1
R6,02,青森県,0202,八戸地域,2015,0.9583333333333334
R6,02,青森県,0202,八戸地域,2018,0.92
R6,02,青森県,0202,八戸地域,2019,1
R6,02,青森県,0202,八戸地域,2020,1
R6,02,青森県,0202,八戸地域,2021,1
R6,02,青森県,0202,八戸地域,2022,1
R6,02,青森県,0202,八戸地域,2023,1
R6,02,青森県,0202,八戸地域,2024,1
R6,02,青森県,0203,青森地域,2015,0.9310344827586207
R6,02,青森県,0203,青森地域,2018,0.9622641509433962
R6,02,青森県,0203,青森地域,2019,1
R6,02,青森県,0203,青森地域,2020,1
R6,02,青森県,0203,青森地域,2021,1
R6,02,青森県,0203,青森地域,2022,1
R6,02,青森県,0203,青森地域,2023,1
R6,02,青森県,0203,青森地域,2024,1
R6,02,青森県,0204,西北五地域,2015,0.9230769230769231
R6,02,青森県,0204,西北五地域,2018,1
R6,02,青森県,0204,西北五地域,2019,1
R6,02,青森県,0204,西北五地域,2020,1
R6,02,青森県,0204,西北五地域,2021,1
R6,02,青森県,0204,西北五地域,2022,1
R6,02,青森県,0204,西北五地域,2023,1
R6,02,青森県,0204,西北五地域,2024,1
R6,02,青森県,0205,上十三地域,2015,0.96
R6,02,青森県,0205,上十三地域,2018,0.9230769230769231
R6,02,青森県,0205,上十三地域,2019,1
R6,02,青森県,0205,上十三地域,2020,1
R6,02,青森県,0205,上十三地域,2021,1
R6,02,青森県,0205,上十三地域,2022,1
R6,02,青森県,0205,上十三地域,2023,1
R6,02,青森県,0205,上十三地域,2024,1
R6,02,青森県,0206,下北地域,2015,1
R6,02,青森県,0206,下北地域,2018,1
R6,02,青森県,0206,下北地域,2019,1
R6,02,青森県,0206,下北地域,2020,1
R6,02,青森県,0206,下北地域,2021,1
R6,02,青森県,0206,下北地域,2022,1
R6,02,青森県,0206,下北地域,2023,1
R6,02,青森県,0206,下北地域,2024,1
R6,03,岩手県,0301,盛岡,2015,0.9473684210526315
R6,03,岩手県,0301,盛岡,2018,1
R6,03,岩手県,0301,盛岡,2019,0.9571428571428572
R6,03,岩手県,0301,盛岡,2020,1
R6,03,岩手県,0301,盛岡,2021,1
R6,03,岩手県,0301,盛岡,2022,1
R6,03,岩手県,0301,盛岡,2023,1
R6,03,岩手県,0301,盛岡,2024,1
R6,03,岩手県,0302,岩手中部,2015,0.9285714285714286
R6,03,岩手県,0302,岩手中部,2018,0.9166666666666666
R6,03,岩手県,0302,岩手中部,2019,0.9090909090909091
R6,03,岩手県,0302,岩手中部,2020,0.95
R6,03,岩手県,0302,岩手中部,2021,0.9523809523809523
R6,03,岩手県,0302,岩手中部,2022,1
R6,03,岩手県,0302,岩手中部,2023,1
R6,03,岩手県,0302,岩手中部,2024,1
R6,03,岩手県,0303,胆江,2015,0.95
R6,03,岩手県,0303,胆江,2018,1
R6,03,岩手県,0303,胆江,2019,1
R6,03,岩手県,0303,胆江,2020,1
R6,03,岩手県,0303,胆江,2021,1
R6,03,岩手県,0303,胆江,2022,1
R6,03,岩手県,0303,胆江,2023,1
R6,03,岩手県,0303,胆江,2024,1
R6,03,岩手県,0304,両磐,2015,0.9375
R6,03,岩手県,0304,両磐,2018,1
R6,03,岩手県,0304,両磐,2019,0.9375
R6,03,岩手県,0304,両磐,2020,1
R6,03,岩手県,0304,両磐,2021,1
R6,03,岩手県,0304,両磐,2022,1
R6,03,岩手県,0304,両磐,2023,1
R6,03,岩手県,0304,両磐,2024,0.9230769230769231
R6,03,岩手県,0305,気仙,2015,0.875
R6,03,岩手県,0305,気仙,2018,1
R6,03,岩手県,0305,気仙,2019,1
R6,03,岩手県,0305,気仙,2020,1
R6,03,岩手県,0305,気仙,2021,1
R6,03,岩手県,0305,気仙,2022,1
R6,03,岩手県,0305,気仙,2023,1
R6,03,岩手県,0305,気仙,2024,1
R6,03,岩手県,0306,釜石,2015,1
R6,03,岩手県,0306,釜石,2018,0.8571428571428571
R6,03,岩手県,0306,釜石,2019,1
R6,03,岩手県,0306,釜石,2020,1
R6,03,岩手県,0306,釜石,2021,1
R6,03,岩手県,0306,釜石,2022,1
R6,03,岩手県,0306,釜石,2023,1
R6,03,岩手県,0306,釜石,2024,1
R6,03,岩手県,0307,宮古,2015,0.9
R6,03,岩手県,0307,宮古,2018,0.9
R6,03,岩手県,0307,宮古,2019,1
R6,03,岩手県,0307,宮古,2020,1
R6,03,岩手県,0307,宮古,2021,0.875
R6,03,岩手県,0307,宮古,2022,1
R6,03,岩手県,0307,宮古,2023,1
R6,03,岩手県,0307,宮古,2024,1
R6,03,岩手県,0308,久慈,2015,0.8571428571428571
R6,03,岩手県,0308,久慈,2018,1
R6,03,岩手県,0308,久慈,2019,1
R6,03,岩手県,0308,久慈,2020,1
R6,03,岩手県,0308,久慈,2021,1
R6,03,岩手県,0308,久慈,2022,1
R6,03,岩手県,0308,久慈,2023,1
R6,03,岩手県,0308,久慈,2024,1
R6,03,岩手県,0309,二戸,2015,1
R6,03,岩手県,0309,二戸,2018,1
R6,03,岩手県,0309,二戸,2019,0.8888888888888888
R6,03,岩手県,0309,二戸,2020,1
R6,03,岩手県,0309,二戸,2021,0.9
R6,03,岩手県,0309,二戸,2022,1
R6,03,岩手県,0309,二戸,2023,0.8888888888888888
R6,03,岩手県,0309,二戸,2024,1
R6,04,宮城県,0401,仙南,2015,1
R6,04,宮城県,0401,仙南,2018,1
R6,04,宮城県,0401,仙南,2019,1
R6,04,宮城県,0401,仙南,2020,1
R6,04,宮城県,0401,仙南,2021,1
R6,04,宮城県,0401,仙南,2022,1
R6,04,宮城県,0401,仙南,2023,1
R6,04,宮城県,0401,仙南,2024,1
R6,04,宮城県,0403,仙台,2015,0.974025974025974
R6,04,宮城県,0403,仙台,2018,0.9928571428571429
R6,04,宮城県,0403,仙台,2019,0.9925925925925926
R6,04,宮城県,0403,仙台,2020,1
R6,04,宮城県,0403,仙台,2021,1
R6,04,宮城県,0403,仙台,2022,1
R6,04,宮城県,0403,仙台,2023,1
R6,04,宮城県,0403,仙台,2024,1
R6,04,宮城県,0406,大崎・栗原,2015,0.975
R6,04,宮城県,0406,大崎・栗原,2018,1
R6,04,宮城県,0406,大崎・栗原,2019,0.9743589743589743
R6,04,宮城県,0406,大崎・栗原,2020,1
R6,04,宮城県,0406,大崎・栗原,2021,1
R6,04,宮城県,0406,大崎・栗原,2022,1
R6,04,宮城県,0406,大崎・栗原,2023,1
R6,04,宮城県,0406,大崎・栗原,2024,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2015,0.9393939393939394
R6,04,宮城県,0409,石巻・登米・気仙沼,2018,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2019,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2020,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2021,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2022,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2023,1
R6,04,宮城県,0409,石巻・登米・気仙沼,2024,1
R6,05,秋田県,0501,大館・鹿角,2015,0.9230769230769231
R6,05,秋田県,0501,大館・鹿角,2018,0.9166666666666666
R6,05,秋田県,0501,大館・鹿角,2019,0.8181818181818182
R6,05,秋田県,0501,大館・鹿角,2020,0.9
R6,05,秋田県,0501,大館・鹿角,2021,0.9
R6,05,秋田県,0501,大館・鹿角,2022,0.9
R6,05,秋田県,0501,大館・鹿角,2023,1
R6,05,秋田県,0501,大館・鹿角,2024,1
R6,05,秋田県,0502,北秋田,2015,1
R6,05,秋田県,0502,北秋田,2018,1
R6,05,秋田県,0502,北秋田,2019,1
R6,05,秋田県,0502,北秋田,2020,1
R6,05,秋田県,0502,北秋田,2021,1
R6,05,秋田県,0502,北秋田,2022,1
R6,05,秋田県,0502,北秋田,2023,1
R6,05,秋田県,0502,北秋田,2024,1
R6,05,秋田県,0503,能代・山本,2015,0.8235294117647058
R6,05,秋田県,0503,能代・山本,2018,1
R6,05,秋田県,0503,能代・山本,2019,0.9285714285714286
R6,05,秋田県,0503,能代・山本,2020,1
R6,05,秋田県,0503,能代・山本,2021,1
R6,05,秋田県,0503,能代・山本,2022,0.9166666666666666
R6,05,秋田県,0503,能代・山本,2023,1
R6,05,秋田県,0503,能代・山本,2024,1
R6,05,秋田県,0504,秋田周辺,2015,0.9210526315789473
R6,05,秋田県,0504,秋田周辺,2018,1
R6,05,秋田県,0504,秋田周辺,2019,1
R6,05,秋田県,0504,秋田周辺,2020,1
R6,05,秋田県,0504,秋田周辺,2021,1
R6,05,秋田県,0504,秋田周辺,2022,1
R6,05,秋田県,0504,秋田周辺,2023,1
R6,05,秋田県,0504,秋田周辺,2024,1
R6,05,秋田県,0505,由利本荘・にかほ,2015,1
R6,05,秋田県,0505,由利本荘・にかほ,2018,0.9333333333333333
R6,05,秋田県,0505,由利本荘・にかほ,2019,1
R6,05,秋田県,0505,由利本荘・にかほ,2020,1
R6,05,秋田県,0505,由利本荘・にかほ,2021,1
R6,05,秋田県,0505,由利本荘・にかほ,2022,1
R6,05,秋田県,0505,由利本荘・にかほ,2023,1
R6,05,秋田県,0505,由利本荘・にかほ,2024,1
R6,05,秋田県,0506,大仙・仙北,2015,1
R6,05,秋田県,0506,大仙・仙北,2018,1
R6,05,秋田県,0506,大仙・仙北,2019,1
R6,05,秋田県,0506,大仙・仙北,2020,0.9285714285714286
R6,05,秋田県,0506,大仙・仙北,2021,1
R6,05,秋田県,0506,大仙・仙北,2022,1
R6,05,秋田県,0506,大仙・仙北,2023,1
R6,05,秋田県,0506,大仙・仙北,2024,1
R6,05,秋田県,0507,横手,2015,0.875
R6,05,秋田県,0507,横手,2018,1
R6,05,秋田県,0507,横手,2019,1
R6,05,秋田県,0507,横手,2020,1
R6,05,秋田県,0507,横手,2021,1
R6,05,秋田県,0507,横手,2022,1
R6,05,秋田県,0507,横手,2023,1
R6,05,秋田県,0507,横手,2024,1
R6,05,秋田県,0508,湯沢・雄勝,2015,1
R6,05,秋田県,0508,湯沢・雄勝,2018,1
R6,05,秋田県,0508,湯沢・雄勝,2019,1
R6,05,秋田県,0508,湯沢・雄勝,2020,1
R6,05,秋田県,0508,湯沢・雄勝,2021,1
R6,05,秋田県,0508,湯沢・雄勝,2022,1
R6,05,秋田県,0508,湯沢・雄勝,2023,1
R6,05,秋田県,0508,湯沢・雄勝,2024,1
R6,06,山形県,0601,村山,2015,1
R6,06,山形県,0601,村山,2018,0.9811320754716981
R6,06,山形県,0601,村山,2019,0.9803921568627451
R6,06,山形県,0601,村山,2020,1
R6,06,山形県,0601,村山,2021,1
R6,06,山形県,0601,村山,2022,1
R6,06,山形県,0601,村山,2023,1
R6,06,山形県,0601,村山,2024,1
R6,06,山形県,0602,最上,2015,1
R6,06,山形県,0602,最上,2018,1
R6,06,山形県,0602,最上,2019,1
R6,06,山形県,0602,最上,2020,1
R6,06,山形県,0602,最上,2021,1
R6,06,山形県,0602,最上,2022,1
R6,06,山形県,0602,最上,2023,1
R6,06,山形県,0602,最上,2024,1
R6,06,山形県,0603,置賜,2015,1
R6,06,山形県,0603,置賜,2018,0.9545454545454546
R6,06,山形県,0603,置賜,2019,0.9545454545454546
R6,06,山形県,0603,置賜,2020,0.9047619047619048
R6,06,山形県,0603,置賜,2021,1
R6,06,山形県,0603,置賜,2022,1
R6,06,山形県,0603,置賜,2023,1
R6,06,山形県,0603,置賜,2024,1
R6,06,山形県,0604,庄内,2015,1
R6,06,山形県,0604,庄内,2018,0.9642857142857143
R6,06,山形県,0604,庄内,2019,1
R6,06,山形県,0604,庄内,2020,1
R6,06,山形県,0604,庄内,2021,1
R6,06,山形県,0604,庄内,2022,1
R6,06,山形県,0604,庄内,2023,1
R6,06,山形県,0604,庄内,2024,1
R6,07,福島県,0701,県北,2015,0.8823529411764706
R6,07,福島県,0701,県北,2018,0.8958333333333334
R6,07,福島県,0701,県北,2019,0.8222222222222222
R6,07,福島県,0701,県北,2020,0.9069767441860465
R6,07,福島県,0701,県北,2021,0.8809523809523809
R6,07,福島県,0701,県北,2022,0.925
R6,07,福島県,0701,県北,2023,0.9736842105263158
R6,07,福島県,0701,県北,2024,1
R6,07,福島県,0702,県中,2015,0.9821428571428571
R6,07,福島県,0702,県中,2018,0.8793103448275862
R6,07,福島県,0702,県中,2019,0.8846153846153846
R6,07,福島県,0702,県中,2020,0.8823529411764706
R6,07,福島県,0702,県中,2021,0.9019607843137255
R6,07,福島県,0702,県中,2022,0.9787234042553191
R6,07,福島県,0702,県中,2023,1
R6,07,福島県,0702,県中,2024,1
R6,07,福島県,0703,県南,2015,0.9230769230769231
R6,07,福島県,0703,県南,2018,0.7692307692307693
R6,07,福島県,0703,県南,2019,0.9
R6,07,福島県,0703,県南,2020,1
R6,07,福島県,0703,県南,2021,1
R6,07,福島県,0703,県南,2022,0.9
R6,07,福島県,0703,県南,2023,1
R6,07,福島県,0703,県南,2024,1
R6,07,福島県,0706,相双,2015,0.8333333333333334
R6,07,福島県,0706,相双,2018,0.8823529411764706
R6,07,福島県,0706,相双,2019,0.8235294117647058
R6,07,福島県,0706,相双,2020,0.8235294117647058
R6,07,福島県,0706,相双,2021,0.875
R6,07,福島県,0706,相双,2022,1
R6,07,福島県,0706,相双,2023,1
R6,07,福島県,0706,相双,2024,0.9333333333333333
R6,07,福島県,0707,いわき,2015,0.9318181818181818
R6,07,福島県,0707,いわき,2018,0.9523809523809523
R6,07,福島県,0707,いわき,2019,0.8048780487804879
R6,07,福島県,0707,いわき,2020,0.9459459459459459
R6,07,福島県,0707,いわき,2021,0.8947368421052632
R6,07,福島県,0707,いわき,2022,1
R6,07,福島県,0707,いわき,2023,0.9428571428571428
R6,07,福島県,0707,いわき,2024,0.9393939393939394
R6,07,福島県,0708,会津・南会津,2015,0.9310344827586207
R6,07,福島県,0708,会津・南会津,2018,0.9629629629629629
R6,07,福島県,0708,会津・南会津,2019,0.9259259259259259
R6,07,福島県,0708,会津・南会津,2020,0.9230769230769231
R6,07,福島県,0708,会津・南会津,2021,1
R6,07,福島県,0708,会津・南会津,2022,1
R6,07,福島県,0708,会津・南会津,2023,1
R6,07,福島県,0708,会津・南会津,2024,1
R6,08,茨城県,0801,水戸,2015,0.9180327868852459
R6,08,茨城県,0801,水戸,2018,0.9482758620689655
R6,08,茨城県,0801,水戸,2019,1
R6,08,茨城県,0801,水戸,2020,1
R6,08,茨城県,0801,水戸,2021,1
R6,08,茨城県,0801,水戸,2022,1
R6,08,茨城県,0801,水戸,2023,0.9807692307692307
R6,08,茨城県,0801,水戸,2024,1
R6,08,茨城県,0802,日立,2015,0.9642857142857143
R6,08,茨城県,0802,日立,2018,0.8888888888888888
R6,08,茨城県,0802,日立,2019,1
R6,08,茨城県,0802,日立,2020,1
R6,08,茨城県,0802,日立,2021,1
R6,08,茨城県,0802,日立,2022,0.9166666666666666
R6,08,茨城県,0802,日立,2023,1
R6,08,茨城県,0802,日立,2024,0.9545454545454546
R6,08,茨城県,0803,常陸太田・ひたちなか,2015,0.875
R6,08,茨城県,0803,常陸太田・ひたちなか,2018,0.8260869565217391
R6,08,茨城県,0803,常陸太田・ひたちなか,2019,1
R6,08,茨城県,0803,常陸太田・ひたちなか,2020,0.9555555555555556
R6,08,茨城県,0803,常陸太田・ひたちなか,2021,0.9772727272727273
R6,08,茨城県,0803,常陸太田・ひたちなか,2022,0.9285714285714286
R6,08,茨城県,0803,常陸太田・ひたちなか,2023,0.9534883720930233
R6,08,茨城県,0803,常陸太田・ひたちなか,2024,0.95
R6,08,茨城県,0804,鹿行,2015,1
R6,08,茨城県,0804,鹿行,2018,0.9473684210526315
R6,08,茨城県,0804,鹿行,2019,1
R6,08,茨城県,0804,鹿行,2020,0.9444444444444444
R6,08,茨城県,0804,鹿行,2021,1
R6,08,茨城県,0804,鹿行,2022,0.9444444444444444
R6,08,茨城県,0804,鹿行,2023,1
R6,08,茨城県,0804,鹿行,2024,1
R6,08,茨城県,0805,土浦,2015,0.9666666666666667
R6,08,茨城県,0805,土浦,2018,0.7931034482758621
R6,08,茨城県,0805,土浦,2019,1
R6,08,茨城県,0805,土浦,2020,0.9583333333333334
R6,08,茨城県,0805,土浦,2021,1
R6,08,茨城県,0805,土浦,2022,1
R6,08,茨城県,0805,土浦,2023,1
R6,08,茨城県,0805,土浦,2024,1
R6,08,茨城県,0806,つくば,2015,1
R6,08,茨城県,0806,つくば,2018,0.8333333333333334
R6,08,茨城県,0806,つくば,2019,1
R6,08,茨城県,0806,つくば,2020,1
R6,08,茨城県,0806,つくば,2021,1
R6,08,茨城県,0806,つくば,2022,0.9130434782608695
R6,08,茨城県,0806,つくば,2023,0.9583333333333334
R6,08,茨城県,0806,つくば,2024,0.9166666666666666
R6,08,茨城県,0807,取手・竜ヶ崎,2015,0.9722222222222222
R6,08,茨城県,0807,取手・竜ヶ崎,2018,0.8571428571428571
R6,08,茨城県,0807,取手・竜ヶ崎,2019,1
R6,08,茨城県,0807,取手・竜ヶ崎,2020,0.96875
R6,08,茨城県,0807,取手・竜ヶ崎,2021,1
R6,08,茨城県,0807,取手・竜ヶ崎,2022,0.96875
R6,08,茨城県,0807,取手・竜ヶ崎,2023,1
R6,08,茨城県,0807,取手・竜ヶ崎,2024,1
R6,08,茨城県,0808,筑西・下妻,2015,0.9259259259259259
R6,08,茨城県,0808,筑西・下妻,2018,0.8333333333333334
R6,08,茨城県,0808,筑西・下妻,2019,1
R6,08,茨城県,0808,筑西・下妻,2020,1
R6,08,茨城県,0808,筑西・下妻,2021,1
R6,08,茨城県,0808,筑西・下妻,2022,0.9130434782608695
R6,08,茨城県,0808,筑西・下妻,2023,1
R6,08,茨城県,0808,筑西・下妻,2024,0.95
R6,08,茨城県,0809,古河・坂東,2015,0.9444444444444444
R6,08,茨城県,0809,古河・坂東,2018,1
R6,08,茨城県,0809,古河・坂東,2019,1
R6,08,茨城県,0809,古河・坂東,2020,1
R6,08,茨城県,0809,古河・坂東,2021,1
R6,08,茨城県,0809,古河・坂東,2022,0.9333333333333333
R6,08,茨城県,0809,古河・坂東,2023,1
R6,08,茨城県,0809,古河・坂東,2024,1
R6,09,栃木県,0901,県北,2015,1
R6,09,栃木県,0901,県北,2018,0.9705882352941176
R6,09,栃木県,0901,県北,2019,1
R6,09,栃木県,0901,県北,2020,0.9666666666666667
R6,09,栃木県,0901,県北,2021,0.9
R6,09,栃木県,0901,県北,2022,0.9666666666666667
R6,09,栃木県,0901,県北,2023,0.9666666666666667
R6,09,栃木県,0901,県北,2024,0.9666666666666667
R6,09,栃木県,0902,県西,2015,1
R6,09,栃木県,0902,県西,2018,1
R6,09,栃木県,0902,県西,2019,1
R6,09,栃木県,0902,県西,2020,0.9545454545454546
R6,09,栃木県,0902,県西,2021,0.7727272727272727
R6,09,栃木県,0902,県西,2022,1
R6,09,栃木県,0902,県西,2023,0.9473684210526315
R6,09,栃木県,0902,県西,2024,1
R6,09,栃木県,0903,宇都宮,2015,1
R6,09,栃木県,0903,宇都宮,2018,0.9836065573770492
R6,09,栃木県,0903,宇都宮,2019,1
R6,09,栃木県,0903,宇都宮,2020,0.9137931034482759
R6,09,栃木県,0903,宇都宮,2021,0.8571428571428571
R6,09,栃木県,0903,宇都宮,2022,0.9636363636363636
R6,09,栃木県,0903,宇都宮,2023,0.9811320754716981
R6,09,栃木県,0903,宇都宮,2024,0.9622641509433962
R6,09,栃木県,0904,県東,2015,1
R6,09,栃木県,0904,県東,2018,1
R6,09,栃木県,0904,県東,2019,1
R6,09,栃木県,0904,県東,2020,1
R6,09,栃木県,0904,県東,2021,1
R6,09,栃木県,0904,県東,2022,1
R6,09,栃木県,0904,県東,2023,1
R6,09,栃木県,0904,県東,2024,1
R6,09,栃木県,0905,県南,2015,1
R6,09,栃木県,0905,県南,2018,1
R6,09,栃木県,0905,県南,2019,1
R6,09,栃木県,0905,県南,2020,0.9473684210526315
R6,09,栃木県,0905,県南,2021,0.9743589743589743
R6,09,栃木県,0905,県南,2022,1
R6,09,栃木県,0905,県南,2023,1
R6,09,栃木県,0905,県南,2024,1
R6,09,栃木県,0906,両毛,2015,1
R6,09,栃木県,0906,両毛,2018,1
R6,09,栃木県,0906,両毛,2019,1
R6,09,栃木県,0906,両毛,2020,0.8888888888888888
R6,09,栃木県,0906,両毛,2021,0.8518518518518519
R6,09,栃木県,0906,両毛,2022,0.96
R6,09,栃木県,0906,両毛,2023,1
R6,09,栃木県,0906,両毛,2024,1
R6,10,群馬県,1001,前橋,2015,0.9743589743589743
R6,10,群馬県,1001,前橋,2018,0.975
R6,10,群馬県,1001,前橋,2019,1
R6,10,群馬県,1001,前橋,2020,1
R6,10,群馬県,1001,前橋,2021,1
R6,10,群馬県,1001,前橋,2022,1
R6,10,群馬県,1001,前橋,2023,1
R6,10,群馬県,1001,前橋,2024,1
R6,10,群馬県,1002,渋川,2015,1
R6,10,群馬県,1002,渋川,2018,1
R6,10,群馬県,1002,渋川,2019,1
R6,10,群馬県,1002,渋川,2020,1
R6,10,群馬県,1002,渋川,2021,1
